Gene ID	Gene Name	Reference	Strand	Start	End
ENSBTAG00000000812	ENSBTAG00000000812	19	-	57604425	57621461
ENSBTAG00000045500	SGSM2	19	+	23888014	23924563
ENSBTAG00000015133	CCR7	19	-	41428917	41440070
ENSBTAG00000036386	bta-mir-196a-1	19	+	38496984	38497085
ENSBTAG00000013532	FAM187A	19	+	45239328	45240593
ENSBTAG00000047777	ENSBTAG00000047777	19	+	11622863	11623428
ENSBTAG00000030555	KRT28	19	-	41645185	41653134
ENSBTAG00000013501	DHRS13	19	-	20828077	20832961
ENSBTAG00000007794	KRT20	19	-	41720559	41731744
ENSBTAG00000024950	ACE	19	+	48447902	48467904
ENSBTAG00000013095	FOXN1	19	+	20548272	20561593
ENSBTAG00000001061	PRKCA	19	+	63500603	63581649
ENSBTAG00000001085	FAM20A	19	+	62270269	62311718
ENSBTAG00000047870	ENSBTAG00000047870	19	+	9252860	9253795
ENSBTAG00000042098	SNORD49	19	-	33814289	33814358
ENSBTAG00000039933	LRRC3C	19	+	40925114	40926225
ENSBTAG00000046919	ADPRM	19	+	30296519	30303510
ENSBTAG00000030047	ENSBTAG00000030047	19	-	38293012	38293077
ENSBTAG00000007581	ADORA2B	19	-	34084460	34104983
ENSBTAG00000016151	VTN	19	-	20413683	20416614
ENSBTAG00000013096	UNC119	19	-	20567270	20572913
ENSBTAG00000013645	RFFL	19	+	15378253	15400325
ENSBTAG00000017220	GH1	19	-	48768618	48772014
ENSBTAG00000021292	ANKFN1	19	+	7329920	7490693
ENSBTAG00000018658	TNRC6C	19	-	54670558	54721786
ENSBTAG00000047458	ENSBTAG00000047458	19	-	24755704	24756645
ENSBTAG00000013134	SOST	19	-	44268494	44271758
ENSBTAG00000008779	ALOX15B	19	+	28306791	28315515
ENSBTAG00000010375	MSL1	19	+	41069311	41079135
ENSBTAG00000013103	COL1A1	19	+	37088246	37104998
ENSBTAG00000005048	DHRS7C	19	-	29581010	29594334
ENSBTAG00000017252	USH1G	19	+	57122385	57126123
ENSBTAG00000029897	bta-mir-21	19	+	11033062	11033153
ENSBTAG00000016621	C17orf85	19	-	25075806	25100374
ENSBTAG00000007866	HS3ST3B1	19	+	32829907	32869783
ENSBTAG00000011490	TLCD2	19	-	23376204	23378706
ENSBTAG00000008535	SOCS7	19	+	39648073	39672758
ENSBTAG00000004903	KRT15	19	-	42356580	42361365
ENSBTAG00000000032	ABI3	19	-	37985585	37994816
ENSBTAG00000047049	ENSBTAG00000047049	19	-	24631549	24632514
ENSBTAG00000029953	bta-mir-144	19	-	20797022	20797105
ENSBTAG00000019498	ITGA3	19	-	37198628	37231287
ENSBTAG00000044525	SNORA70	19	-	20463274	20463373
ENSBTAG00000032467	ENSBTAG00000032467	19	-	24739957	24740901
ENSBTAG00000017536	MPP3	19	-	44310879	44337288
ENSBTAG00000030548	KRT27	19	-	41631642	41637275
ENSBTAG00000042105	SNORA70	19	+	18763078	18763212
ENSBTAG00000046154	ENSBTAG00000046154	19	-	19989508	19989591
ENSBTAG00000048099	ENSBTAG00000048099	19	-	24612770	24613735
ENSBTAG00000045277	bta-mir-2345	19	-	50889625	50889687
ENSBTAG00000047515	KRTAP3-3	19	-	41846176	41846472
ENSBTAG00000012068	BRIP1	19	+	11495503	11669266
ENSBTAG00000003983	TOM1L2	19	+	35158487	35228878
ENSBTAG00000000875	CEP131	19	+	52110945	52124532
ENSBTAG00000048083	KRTAP3-1	19	-	41866875	41867171
ENSBTAG00000011829	NF1	19	-	18972931	19240417
ENSBTAG00000016384	KRT32	19	-	42301511	42309720
ENSBTAG00000004710	HNF1B	19	-	14287673	14349579
ENSBTAG00000010155	ENSBTAG00000010155	19	+	14735718	14741999
ENSBTAG00000019067	TMC8	19	-	54633144	54642106
ENSBTAG00000007409	MILR1	19	+	49268640	49292988
ENSBTAG00000039206	SLFN14	19	+	15096675	15107873
ENSBTAG00000021938	ARHGAP44	19	+	31913651	31965004
ENSBTAG00000019379	TUSC5	19	-	22167563	22186258
ENSBTAG00000031107	ENSBTAG00000031107	19	-	32341962	32426347
ENSBTAG00000010311	MRM1	19	+	13248522	13257399
ENSBTAG00000003956	SGCA	19	-	37113477	37122446
ENSBTAG00000017225	RNF135	19	-	18330388	18343193
ENSBTAG00000012500	RARA	19	+	41210900	41249293
ENSBTAG00000047055	ENSBTAG00000047055	19	-	62593650	62614628
ENSBTAG00000018519	GAS2L2	19	+	14939572	14946571
ENSBTAG00000030539	KRT222	19	-	41515535	41524688
ENSBTAG00000044815	U4	19	+	16404168	16404249
ENSBTAG00000046458	KRT20	19	+	41724076	41726732
ENSBTAG00000004908	CHRNE	19	+	27118517	27123114
ENSBTAG00000043316	U6	19	-	21192863	21192969
ENSBTAG00000043979	ENSBTAG00000043979	19	+	37116636	37117731
ENSBTAG00000047510	SMIM6	19	-	56560582	56562005
ENSBTAG00000000665	BORX	19	-	42941042	42942287
ENSBTAG00000001119	ANKRD13B	19	+	21409208	21425398
ENSBTAG00000024903	KCNJ16	19	-	61226690	61229571
ENSBTAG00000000039	SIRT7	19	+	51585609	51591804
ENSBTAG00000039587	ENSBTAG00000039587	19	-	41998074	41998703
ENSBTAG00000013959	GPR142	19	-	57706463	57708315
ENSBTAG00000047859	SNORD33	19	-	6397624	6397708
ENSBTAG00000004909	GP1BA	19	-	27094265	27096217
ENSBTAG00000001166	HSF5	19	-	9645919	9670385
ENSBTAG00000003958	TMEM220	19	-	30304818	30322098
ENSBTAG00000046693	ENSBTAG00000046693	19	+	57472339	57477414
ENSBTAG00000042227	SNORD33	19	+	6298938	6299022
ENSBTAG00000001965	ENPP7	19	-	53412856	53418596
ENSBTAG00000007916	FOXJ1	19	+	56171932	56175103
ENSBTAG00000038306	CBX2	19	-	53371117	53377423
ENSBTAG00000012780	LPO	19	+	9441748	9471498
ENSBTAG00000037903	ENSBTAG00000037903	19	-	77881	78836
ENSBTAG00000018314	MED11	19	-	27253471	27255303
ENSBTAG00000046559	ENSBTAG00000046559	19	+	8089643	8090023
ENSBTAG00000030559	KRTAP1-1	19	-	41908536	41909488
ENSBTAG00000017366	GRB7	19	+	40753903	40762633
ENSBTAG00000044628	bta-mir-2284p	19	+	63467706	63467782
ENSBTAG00000044287	SNORD112	19	-	44398562	44398629
ENSBTAG00000018381	CRLF3	19	+	18456446	18497948
ENSBTAG00000013855	ORMDL3	19	-	40907227	40913526
ENSBTAG00000001919	ZNF652	19	+	37919482	37932791
ENSBTAG00000011715	RECQL5	19	+	56550486	56580017
ENSBTAG00000018169	ITGB4	19	-	56472338	56506801
ENSBTAG00000003629	ASPA	19	+	24825866	24847108
ENSBTAG00000009782	CBX4	19	+	53318969	53342554
ENSBTAG00000004905	KRT19	19	-	42366660	42370493
ENSBTAG00000024899	ENSBTAG00000024899	19	+	62207474	62223856
ENSBTAG00000018316	ZMYND15	19	-	27243300	27248391
ENSBTAG00000020605	SMTNL2	19	-	25702553	25724157
ENSBTAG00000006937	ABCA10	19	+	61959366	62008054
ENSBTAG00000029930	bta-mir-22	19	-	23382429	23382523
ENSBTAG00000007429	SPNS2	19	+	25623822	25634931
ENSBTAG00000024947	ENSBTAG00000024947	19	+	48750715	48759064
ENSBTAG00000030308	U2	19	-	43871988	43872177
ENSBTAG00000044065	ENSBTAG00000044065	19	-	49840494	49880949
ENSBTAG00000047717	FAM222B	19	-	20734088	20786818
ENSBTAG00000033680	ENSBTAG00000033680	19	-	63070089	63219248
ENSBTAG00000019070	PMP22	19	-	33357141	33382707
ENSBTAG00000045837	ENSBTAG00000045837	19	-	47118377	47118757
ENSBTAG00000044355	bta-mir-2342	19	+	40516423	40516496
ENSBTAG00000046891	U2	19	+	43848109	43848299
ENSBTAG00000009979	HOXB2	19	+	38583393	38585653
ENSBTAG00000007434	CD300LG	19	+	44356959	44368596
ENSBTAG00000044618	SNORA31	19	+	3899300	3899416
ENSBTAG00000008318	AIPL1	19	+	26031610	26042006
ENSBTAG00000005693	CCDC43	19	-	45052980	45062313
ENSBTAG00000021113	ALDH3A1	19	+	34483124	34489156
ENSBTAG00000044019	KAT2A	19	-	42888854	42895399
ENSBTAG00000031071	ZNF624	19	+	33697531	33739141
ENSBTAG00000008368	ENSBTAG00000008368	19	+	40363703	40372714
ENSBTAG00000014940	KCNAB3	19	-	28214105	28220774
ENSBTAG00000013534	GFAP	19	-	45241325	45250609
ENSBTAG00000019241	FGF11	19	+	27751729	27755716
ENSBTAG00000016319	CYB5D2	19	+	25323256	25329033
ENSBTAG00000013099	ALDOC	19	-	20588068	20591570
ENSBTAG00000048260	ENSBTAG00000048260	19	-	118123	119195
ENSBTAG00000006052	PLCD3	19	-	45411512	45432420
ENSBTAG00000021505	USP36	19	+	54147233	54171261
ENSBTAG00000019092	FNDC8	19	-	15284156	15295984
ENSBTAG00000039644	ENSBTAG00000039644	19	-	41945881	41946589
ENSBTAG00000011786	CLUH	19	-	24168990	24181331
ENSBTAG00000011990	ALOX15	19	+	27331075	27339653
ENSBTAG00000000666	GHDC	19	-	42946040	42949784
ENSBTAG00000033562	LHX1	19	+	13611604	13617403
ENSBTAG00000042873	U6	19	-	21483245	21483352
ENSBTAG00000042973	snoU2-30	19	-	53571990	53572065
ENSBTAG00000042416	7SK	19	-	33577136	33577456
ENSBTAG00000030542	KRT25	19	-	41600542	41608312
ENSBTAG00000042787	SNORA30	19	+	18482607	18482737
ENSBTAG00000007191	CCL5	19	+	14823470	14831157
ENSBTAG00000019242	CHRNB1	19	+	27757183	27766382
ENSBTAG00000046960	ENSBTAG00000046960	19	-	24723313	24724257
ENSBTAG00000030175	ENSBTAG00000030175	19	+	56326151	56347610
ENSBTAG00000016847	ARL4D	19	+	43945992	43947907
ENSBTAG00000030173	QRICH2	19	+	56046985	56069383
ENSBTAG00000044568	U6	19	-	23234716	23234816
ENSBTAG00000000943	ZNF286A	19	+	33673396	33688126
ENSBTAG00000008788	SLC13A2	19	+	20501231	20525353
ENSBTAG00000047992	C17orf107	19	-	27121211	27121973
ENSBTAG00000005051	ENSBTAG00000005051	19	-	29597619	29605540
ENSBTAG00000029905	bta-mir-132	19	-	23651140	23651240
ENSBTAG00000044230	snoU89	19	-	38259069	38259284
ENSBTAG00000012475	ALOX12B	19	-	28329831	28341331
ENSBTAG00000046944	ENSBTAG00000046944	19	-	14602391	14605464
ENSBTAG00000043529	SNORA11	19	+	54811233	54811364
ENSBTAG00000015593	KIAA0753	19	+	25855154	25906713
ENSBTAG00000015739	MRC2	19	+	47721711	47747246
ENSBTAG00000004036	GJC1	19	-	45154679	45186611
ENSBTAG00000042962	SNORD33	19	-	6256948	6257032
ENSBTAG00000016078	STXBP4	19	+	5316762	5516685
ENSBTAG00000006277	ENGASE	19	-	53956454	53965180
ENSBTAG00000022509	DNAH9	19	+	30963518	31248936
ENSBTAG00000025078	LRRC75A	19	+	33778487	33811728
ENSBTAG00000025200	ACCN1	19	+	16353233	17562209
ENSBTAG00000037943	ENSBTAG00000037943	19	-	41974546	41975145
ENSBTAG00000020994	C17orf75	19	+	18141427	18153128
ENSBTAG00000006054	ACBD4	19	+	45433968	45440555
ENSBTAG00000015535	NEK8	19	+	20711306	20721692
ENSBTAG00000034963	MKS1	19	-	9378329	9393110
ENSBTAG00000015232	RAPGEFL1	19	+	41109870	41122210
ENSBTAG00000022006	TRIM65	19	+	56359579	56363139
ENSBTAG00000044601	ENSBTAG00000044601	19	-	7336969	7337037
ENSBTAG00000005546	HOXB7	19	+	38518637	38521061
ENSBTAG00000025250	CCL3	19	+	14673890	14675910
ENSBTAG00000007193	CCL16	19	+	14782701	14786690
ENSBTAG00000018221	ENSBTAG00000018221	19	+	24668411	24669376
ENSBTAG00000004770	SCN4A	19	-	48794399	48825660
ENSBTAG00000007084	MAP3K14	19	-	45540236	45560686
ENSBTAG00000039633	ENSBTAG00000039633	19	-	24538976	24539905
ENSBTAG00000012478	ALOXE3	19	-	28351723	28371440
ENSBTAG00000007547	CACNG1	19	+	63738188	63745798
ENSBTAG00000025202	ENSBTAG00000025202	19	-	18462777	18463392
ENSBTAG00000038059	ENSBTAG00000038059	19	-	24711369	24712313
ENSBTAG00000040042	GRIN2C	19	+	57194107	57204958
ENSBTAG00000016251	TMEM101	19	-	44492690	44496188
ENSBTAG00000045705	ENSBTAG00000045705	19	-	51087032	51087291
ENSBTAG00000025320	AKAP1	19	+	8181243	8192864
ENSBTAG00000047165	KRT9	19	-	42413413	42418215
ENSBTAG00000011343	XAF1	19	-	25759759	25772925
ENSBTAG00000047770	ENSBTAG00000047770	19	+	9325279	9326214
ENSBTAG00000043089	U6	19	-	5426461	5426560
ENSBTAG00000025258	ENSBTAG00000025258	19	-	14514200	14548145
ENSBTAG00000044204	CD79B	19	-	48784794	48787753
ENSBTAG00000007603	HOXB1	19	+	38594902	38596261
ENSBTAG00000047948	ENSBTAG00000047948	19	+	649366	650023
ENSBTAG00000020252	NLGN2	19	+	27727925	27733393
ENSBTAG00000036997	U1	19	-	9863518	9863697
ENSBTAG00000046321	BZRAP1	19	-	9498689	9523833
ENSBTAG00000046966	GTLF3B	19	-	35833321	35838743
ENSBTAG00000018920	TRIM47	19	+	56373299	56377735
ENSBTAG00000037604	EFNB3	19	+	28012878	28016763
ENSBTAG00000045149	bta-mir-2333	19	-	18813556	18813618
ENSBTAG00000020253	SPEM1	19	+	27733908	27735191
ENSBTAG00000031998	CXCL16	19	+	27249528	27253097
ENSBTAG00000025167	ABHD15	19	-	21378077	21382996
ENSBTAG00000017090	SMCR8	19	-	34932550	34960757
ENSBTAG00000000731	WFIKKN2	19	-	36536565	36542420
ENSBTAG00000000205	MMD	19	-	5819716	5840124
ENSBTAG00000037811	CCL2	19	-	16232968	16234839
ENSBTAG00000038138	ENSBTAG00000038138	19	+	48476541	48487616
ENSBTAG00000039449	ENSBTAG00000039449	19	+	57464899	57465001
ENSBTAG00000014199	TBX21	19	-	39351741	39363523
ENSBTAG00000012371	CPD	19	+	22025796	22086708
ENSBTAG00000047723	ENSBTAG00000047723	19	+	6736681	6736750
ENSBTAG00000044968	U7	19	+	15222332	15222393
ENSBTAG00000004637	MARCH10	19	-	47759500	47850224
ENSBTAG00000042590	U6	19	+	24566529	24566635
ENSBTAG00000045606	ENSBTAG00000045606	19	+	9265567	9266502
ENSBTAG00000025140	DOC2B	19	+	23044440	23067069
ENSBTAG00000020810	CYB561	19	-	48414992	48419148
ENSBTAG00000013906	ENSBTAG00000013906	19	+	26949113	26950507
ENSBTAG00000008324	ENSBTAG00000008324	19	-	24480297	24481721
ENSBTAG00000007169	P2RX1	19	-	25140459	25157998
ENSBTAG00000038745	CHMP6	19	-	52290601	52297889
ENSBTAG00000031084	CDRT4	19	-	33524875	33548224
ENSBTAG00000013238	CDK12	19	+	40528317	40566472
ENSBTAG00000011011	SSH2	19	-	21443600	21499794
ENSBTAG00000042201	SNORA72	19	-	21104194	21104325
ENSBTAG00000039411	ENSBTAG00000039411	19	-	24527446	24528384
ENSBTAG00000015656	WSCD1	19	-	26254180	26285583
ENSBTAG00000047325	GNGT2	19	+	37995628	37998546
ENSBTAG00000046174	GNA13	19	-	62550515	62575992
ENSBTAG00000020070	ENSBTAG00000020070	19	-	36676547	36724513
ENSBTAG00000001672	ENSBTAG00000001672	19	-	42112691	42113449
ENSBTAG00000001279	MPP2	19	-	44387968	44412456
ENSBTAG00000039012	MFSD6L	19	-	28908996	28911151
ENSBTAG00000025257	CCL4	19	-	14653467	14655028
ENSBTAG00000044642	U6	19	+	22228107	22228213
ENSBTAG00000042305	snoZ30	19	-	15087728	15087824
ENSBTAG00000040229	KRTAP9-1	19	+	42101947	42102951
ENSBTAG00000019391	ENSBTAG00000019391	19	+	24569282	24570235
ENSBTAG00000002609	TMIGD1	19	-	21960825	21973891
ENSBTAG00000007013	TOM1L1	19	+	5221507	5283308
ENSBTAG00000015258	ENSBTAG00000015258	19	-	24983919	24996301
ENSBTAG00000046148	C17orf97	19	-	22856388	22859271
ENSBTAG00000008327	CD300LB	19	+	57567606	57577938
ENSBTAG00000045899	ENSBTAG00000045899	19	-	24762296	24763240
ENSBTAG00000011480	PITPNA	19	-	23215815	23249410
ENSBTAG00000000020	TRPV3	19	-	24854533	24885437
ENSBTAG00000004129	CCL11	19	-	16196626	16199525
ENSBTAG00000044530	SNORA70	19	-	15745579	15745700
ENSBTAG00000003014	TRPV2	19	-	33816540	33834542
ENSBTAG00000024979	HSPB9	19	+	42896709	42897222
ENSBTAG00000011721	MED13	19	+	11288860	11379955
ENSBTAG00000013685	KRT31	19	-	42248647	42252437
ENSBTAG00000011482	SLC43A2	19	-	23261580	23301008
ENSBTAG00000008481	ENSBTAG00000008481	19	-	24470226	24471218
ENSBTAG00000008940	NPTX1	19	+	52679104	52685498
ENSBTAG00000002035	ARL5C	19	+	40319250	40325150
ENSBTAG00000042415	U6	19	+	10116415	10116521
ENSBTAG00000038823	ENSBTAG00000038823	19	+	7499724	7521941
ENSBTAG00000040118	ENSBTAG00000040118	19	-	41980438	41981037
ENSBTAG00000048289	7SK	19	+	63622480	63622788
ENSBTAG00000044443	SCARNA16	19	+	55419632	55419819
ENSBTAG00000019082	RAD51D	19	+	15297466	15309154
ENSBTAG00000021062	SMARCD2	19	-	48733738	48742209
ENSBTAG00000031933	ALOX12E	19	+	27361427	27370256
ENSBTAG00000018416	CCDC42	19	-	28873595	28886401
ENSBTAG00000001915	APOH	19	-	63230261	63243064
ENSBTAG00000046907	ENSBTAG00000046907	19	-	41967573	41968202
ENSBTAG00000045946	VMO1	19	+	27208469	27209491
ENSBTAG00000010070	GSDMA	19	+	40943950	40955437
ENSBTAG00000017345	KIF2B	19	+	3876962	3879198
ENSBTAG00000032083	DHX33	19	+	26702292	26719037
ENSBTAG00000000824	TSEN54	19	-	56657194	56663680
ENSBTAG00000011483	SCARF1	19	-	23309862	23319829
ENSBTAG00000016017	CCDC40	19	-	53117575	53158255
ENSBTAG00000039283	ENSBTAG00000039283	19	+	54102471	54103533
ENSBTAG00000036414	bta-mir-451	19	-	20796860	20796930
ENSBTAG00000018170	UTS2R	19	-	50814750	50815904
ENSBTAG00000039765	ENSBTAG00000039765	19	+	50867137	50881235
ENSBTAG00000045484	5S_rRNA	19	-	20743701	20743797
ENSBTAG00000008744	PDK2	19	-	37177683	37193942
ENSBTAG00000043418	U6	19	-	38715465	38715571
ENSBTAG00000047667	ENSBTAG00000047667	19	+	50848869	50849924
ENSBTAG00000005462	FXR2	19	-	27932717	27940208
ENSBTAG00000000571	ARHGAP27	19	-	45680698	45713521
ENSBTAG00000015299	ENSBTAG00000015299	19	-	50827280	50828335
ENSBTAG00000016240	RNF157	19	+	56112050	56167541
ENSBTAG00000001885	COPRS	19	+	18604659	18609323
ENSBTAG00000045835	HOXB5	19	+	38534840	38536253
ENSBTAG00000038990	TRAF4	19	+	20723151	20729229
ENSBTAG00000017081	MIEF2	19	-	34984928	34986841
ENSBTAG00000018661	TMC6	19	+	54647278	54666987
ENSBTAG00000005104	MGAT5B	19	-	55528770	55590603
ENSBTAG00000018172	OGFOD3	19	+	50788178	50802633
ENSBTAG00000016344	PIK3R6	19	-	28913867	28961787
ENSBTAG00000024995	ENSBTAG00000024995	19	-	41903870	41904340
ENSBTAG00000000641	SKAP1	19	+	38697518	39001101
ENSBTAG00000006086	MMP28	19	+	14904920	14930074
ENSBTAG00000046290	PIRT	19	-	30400967	30401380
ENSBTAG00000021257	OTOP2	19	-	57112192	57121003
ENSBTAG00000045351	SNORA18	19	-	8866053	8866167
ENSBTAG00000037261	ENSBTAG00000037261	19	+	56065973	56066043
ENSBTAG00000040279	KRT24	19	-	41557545	41561796
ENSBTAG00000000573	ENSBTAG00000000573	19	-	42260882	42285621
ENSBTAG00000030166	BTBD17	19	+	57717495	57722442
ENSBTAG00000025242	C17orf78	19	+	14005955	14018893
ENSBTAG00000043887	snoU2_19	19	-	53572229	53572308
ENSBTAG00000024910	GALR2	19	-	56214821	56217283
ENSBTAG00000037660	ENSBTAG00000037660	19	+	36433972	36434837
ENSBTAG00000006896	ABCA9	19	+	62099290	62151579
ENSBTAG00000046975	ENSBTAG00000046975	19	-	14568542	14573104
ENSBTAG00000045174	bta-mir-2331	19	+	15308148	15308218
ENSBTAG00000015298	TNFRSF13B	19	+	35711779	35721867
ENSBTAG00000027274	ENSBTAG00000027274	19	-	45796924	45846685
ENSBTAG00000025088	RCVRN	19	-	29653157	29661163
ENSBTAG00000009292	TMEM100	19	-	6237391	6239838
ENSBTAG00000013898	NPB	19	-	51601521	51601969
ENSBTAG00000045261	U6	19	+	34255698	34255794
ENSBTAG00000011730	TCAP	19	+	40691138	40692346
ENSBTAG00000035975	SCIMP	19	+	26916675	26922987
ENSBTAG00000007083	SPATA32	19	-	45525637	45538595
ENSBTAG00000045325	ENSBTAG00000045325	19	+	47886185	47886258
ENSBTAG00000043244	U6	19	-	9450873	9450979
ENSBTAG00000038889	RILP	19	-	23320981	23323996
ENSBTAG00000002773	ENSBTAG00000002773	19	+	57328131	57334739
ENSBTAG00000015293	NXPH3	19	-	37671531	37672235
ENSBTAG00000042840	U6	19	-	616013	616119
ENSBTAG00000047866	ENSBTAG00000047866	19	-	48447145	48447444
ENSBTAG00000018175	HEXDC	19	-	50772368	50788334
ENSBTAG00000011731	PNMT	19	+	40694079	40695765
ENSBTAG00000030314	U2	19	+	43855647	43855835
ENSBTAG00000003700	SLC5A10	19	-	34817325	34872403
ENSBTAG00000043798	SNORA57	19	-	21997719	21997876
ENSBTAG00000030519	ENSBTAG00000030519	19	-	42208153	42214637
ENSBTAG00000008294	KCNJ2	19	-	61185603	61195897
ENSBTAG00000016012	WNT3	19	+	46065794	46071153
ENSBTAG00000014663	HOXB13	19	+	38428299	38430120
ENSBTAG00000006943	EFCAB3	19	+	47474735	47507698
ENSBTAG00000007583	KRT14	19	-	42430195	42434559
ENSBTAG00000011732	PGAP3	19	-	40696351	40710279
ENSBTAG00000006921	ABCA6	19	+	62027821	62094302
ENSBTAG00000003289	ENSBTAG00000003289	19	-	14702490	14703961
ENSBTAG00000012178	NR1D1	19	-	41040926	41048228
ENSBTAG00000043750	5S_rRNA	19	-	16496346	16496452
ENSBTAG00000002816	SARM1	19	+	20419004	20441105
ENSBTAG00000042398	SNORA50	19	+	49114969	49115103
ENSBTAG00000002664	WNT9B	19	-	45973041	45975469
ENSBTAG00000025260	WFDC18	19	+	14614459	14615311
ENSBTAG00000045084	bta-mir-2345	19	+	50968696	50968758
ENSBTAG00000003733	TM4SF5	19	-	27210648	27216974
ENSBTAG00000005978	PIK3R5	19	-	28975559	29001212
ENSBTAG00000009702	MYHC-FETAL	19	-	30031040	30059203
ENSBTAG00000043039	U6	19	+	9486356	9486459
ENSBTAG00000044513	ENSBTAG00000044513	19	+	44003221	44003300
ENSBTAG00000018752	SUZ12	19	-	18507782	18544957
ENSBTAG00000014696	CYB5D1	19	+	28159800	28161241
ENSBTAG00000007946	PIPOX	19	+	20964785	20978420
ENSBTAG00000030820	NT5M	19	-	35473702	35486296
ENSBTAG00000037665	ENSBTAG00000037665	19	-	41933802	41934200
ENSBTAG00000003334	ADAP2	19	-	18353810	18388312
ENSBTAG00000015979	SEZ6	19	-	20879077	20927187
ENSBTAG00000021303	RSAD1	19	-	36860483	36870127
ENSBTAG00000007436	GGT6	19	-	25652195	25655086
ENSBTAG00000015352	MTMR4	19	-	9671308	9696122
ENSBTAG00000011575	RFNG	19	+	51429344	51431873
ENSBTAG00000046021	ENSBTAG00000046021	19	-	32537449	32537540
ENSBTAG00000037794	ENSBTAG00000037794	19	-	30080604	30103436
ENSBTAG00000001735	ADAM11	19	+	45113921	45131794
ENSBTAG00000040521	SAMD14	19	+	37159424	37176235
ENSBTAG00000043304	Y_RNA	19	-	60532856	60532954
ENSBTAG00000012249	PRR15L	19	+	39171884	39177343
ENSBTAG00000009353	EVI2B	19	+	19027998	19036601
ENSBTAG00000013395	DBIL5	19	-	22656997	22658195
ENSBTAG00000046022	PYY	19	-	44445641	44446881
ENSBTAG00000002267	ANKRD40	19	+	36655574	36675085
ENSBTAG00000044955	bta-mir-2348	19	+	54657733	54657811
ENSBTAG00000016736	HIGD1B	19	+	45194104	45196727
ENSBTAG00000021468	MED24	19	-	40985698	41009183
ENSBTAG00000003705	FAM83G	19	+	34832961	34860869
ENSBTAG00000046791	bta-mir-2345	19	-	50853965	50854027
ENSBTAG00000047075	7SK	19	+	58435868	58436204
ENSBTAG00000009354	EVI2A	19	+	19020657	19024736
ENSBTAG00000003699	ZFP3	19	-	26968018	26975114
ENSBTAG00000017823	CFAP52	19	+	29490007	29515510
ENSBTAG00000042268	snoU2-30	19	-	21491302	21491372
ENSBTAG00000039485	C17orf104	19	+	45036709	45050178
ENSBTAG00000025337	MYH13	19	-	29956798	30003344
ENSBTAG00000009029	ENSBTAG00000009029	19	+	54537794	54543367
ENSBTAG00000035706	MYOCD	19	+	31767278	31822920
ENSBTAG00000044274	bta-mir-1814a	19	+	38413084	38413155
ENSBTAG00000008039	ACMSD	2	-	62692769	62753692
ENSBTAG00000001755	NEUROD1	2	+	14953996	14956356
ENSBTAG00000043024	U6	2	+	118777020	118777123
ENSBTAG00000030269	ENSBTAG00000030269	2	+	131462792	131466400
ENSBTAG00000014221	RSG1	2	+	136457565	136461977
ENSBTAG00000040338	OBSL1	2	-	108203750	108225840
ENSBTAG00000012801	UPP2	2	-	38326897	38363855
ENSBTAG00000009707	MYL1	2	-	98527573	98555234
ENSBTAG00000007683	DCAF17	2	-	25045500	25070380
ENSBTAG00000013511	VWA5B1	2	-	132877447	132929818
ENSBTAG00000045902	EPHB2	2	-	130499267	130554058
ENSBTAG00000016836	PDK1	2	-	24067475	24107467
ENSBTAG00000003403	PADI2	2	+	136049644	136103406
ENSBTAG00000002425	SCN9A	2	+	30093697	30184706
ENSBTAG00000020548	AZIN2	2	-	121400544	121444433
ENSBTAG00000010366	HCRTR1	2	-	122641987	122649721
ENSBTAG00000000851	CYP20A1	2	+	91899069	91943225
ENSBTAG00000043739	SNORA11	2	-	102308567	102308692
ENSBTAG00000043308	U6	2	+	38485128	38485234
ENSBTAG00000001082	SH2D5	2	+	132522953	132529468
ENSBTAG00000012912	ERMN	2	+	38780333	38785787
ENSBTAG00000019291	GRB14	2	+	31783357	31912200
ENSBTAG00000042826	U6	2	+	24119471	24119577
ENSBTAG00000042580	U6atac	2	-	112052888	112053013
ENSBTAG00000046977	PLA2G2D4	2	+	133149365	133157295
ENSBTAG00000013309	SFRS4	2	+	124956594	124982238
ENSBTAG00000047913	ENSBTAG00000047913	2	+	66272514	66272580
ENSBTAG00000043514	SNORA62	2	+	120454393	120454526
ENSBTAG00000011193	C1QC	2	-	130783987	130788357
ENSBTAG00000027694	TTC30A	2	+	19257062	19259992
ENSBTAG00000011992	PTH2R	2	+	97098843	97182875
ENSBTAG00000007580	ZSWIM2	2	+	9502291	9523394
ENSBTAG00000016662	CPS1	2	+	98758036	98898492
ENSBTAG00000017266	ITGA6	2	-	24131486	24217715
